date,id,home,away,hs,as,neutral,type,hid,aid,hfg,afg
2022-11-11,401483432,Arizona State Sun Devils,Northern Arizona Lumberjacks,84,68,0,2,9,2464,54.2,42.1
2022-11-11,401483471,USC Trojans,Alabama State Hornets,96,58,0,2,30,2011,55.4,33.3
2022-11-11,401484527,Gonzaga Bulldogs,Michigan State Spartans,64,63,1,2,2250,127,41.8,40.4
2022-11-11,401485107,Creighton Bluejays,North Dakota Fighting Hawks,96,61,0,2,156,155,51.4,46.3
2022-11-11,401485108,Marquette Golden Eagles,Central Michigan Chippewas,97,73,0,2,269,2117,53.0,44.8
2022-11-11,401485109,UConn Huskies,Boston University Terriers,86,57,0,2,41,104,56.4,34.0
2022-11-11,401485299,Central Arkansas Bears,Hendrix Warriors,107,56,0,2,2110,418,58.4,30.6
2022-11-11,401486286,Harvard Crimson,Louisiana Ragin' Cajuns,61,75,1,2,108,309,46.9,45.3
2022-11-11,401487132,Toledo Rockets,UAB Blazers,93,85,1,2,2649,5,53.1,44.3
2022-11-11,401487276,Air Force Falcons,Delaware Blue Hens,75,71,0,2,2005,48,47.2,33.3
2022-11-11,401487328,Brown Bears,Colgate Raiders,68,77,0,2,225,2142,42.4,57.9
2022-11-11,401487644,George Washington Revolutionaries,Howard Bison,85,75,0,2,45,47,55.1,43.8
2022-11-11,401487676,Saint Joseph's Hawks,Houston Cougars,55,81,1,2,2603,248,29.6,50.8
2022-11-11,401487698,Massachusetts Minutemen,Towson Tigers,55,67,0,2,113,119,34.5,53.2
2022-11-11,401488143,UC Santa Barbara Gauchos,Fresno State Bulldogs,61,54,1,2,2540,278,36.1,45.2
2022-11-11,401488792,Cincinnati Bearcats,Cleveland State Vikings,69,58,0,2,2132,325,39.3,39.3
2022-11-11,401488827,Idaho Vandals,Walla Walla Wolves,122,48,0,2,70,3152,63.9,32.8
2022-11-11,401489013,Saint Mary's Gaels,Vermont Catamounts,79,53,0,2,2608,261,49.2,41.7
2022-11-11,401489046,Loyola Marymount Lions,UC Riverside Highlanders,79,81,0,2,2351,27,49.2,50.9
2022-11-11,401489093,Southern Utah Thunderbirds,La Verne Leopards,117,55,0,2,253,2318,53.8,35.2
2022-11-11,401489490,UL Monroe Warhawks,Dallas Christian Crusaders,111,59,0,2,2433,2937,54.3,44.2
2022-11-11,401489526,Santa Clara Broncos,Georgia Southern Eagles,78,62,0,2,2541,290,43.6,39.7
2022-11-11,401489588,Denver Pioneers,Colorado College Tigers,90,68,0,2,2172,2144,52.8,36.9
2022-11-11,401489645,Mercer Bears,Milligan Buffaloes,118,64,0,2,2382,2397,59.7,40.0
2022-11-11,401489691,Columbia Lions,UMass Lowell River Hawks,62,89,0,2,171,2349,33.9,57.4
2022-11-11,401489706,UMBC Retrievers,Penn State York Nittany Lions,92,65,0,2,2378,112706,54.3,34.4
2022-11-11,401490463,Delaware State Hornets,Immaculata Mighty Macs,104,67,0,2,2169,107554,55.4,48.8
2022-11-11,401491260,Holy Cross Crusaders,Dean Bulldogs,85,71,0,2,107,110411,53.3,36.1
2022-11-11,401491672,New Hampshire Wildcats,Fairfield Stags,83,71,0,2,160,2217,52.8,45.1
2022-11-11,401491677,Idaho State Bengals,Westcliff Warriors,97,56,0,2,304,111910,50.7,31.0
2022-11-11,401491716,Stephen F. Austin Lumberjacks,Gardner-Webb Runnin' Bulldogs,86,71,0,2,2617,2241,49.2,48.9
2022-11-11,401491734,The Citadel Bulldogs,Presbyterian Blue Hose,70,58,0,2,2643,2506,50.9,36.1
2022-11-11,401491805,Eastern Kentucky Colonels,Western Kentucky Hilltoppers,60,66,0,2,2198,98,33.9,42.9
2022-11-11,401491841,Stony Brook Seawolves,Miami (OH) Hamilton Harriers,86,65,0,2,2619,124809,53.3,41.8
2022-11-11,401491863,William & Mary Tribe,Mid Atlantic Christian Mustangs,116,40,0,2,2729,108806,61.9,25.0
2022-11-11,401492295,Chattanooga Mocs,Oakland City Mighty Oaks,93,49,0,2,236,2474,63.1,32.8
2022-11-11,401492301,Tennessee Tech Golden Eagles,Tennessee Wesleyan Bulldogs,82,48,0,2,2635,2632,41.0,28.1
2022-11-11,401492375,Oklahoma State Cowboys,Southern Illinois Salukis,60,61,0,2,197,79,42.1,38.3
2022-11-11,401492440,Stonehill Skyhawks,Quinnipiac Bobcats,95,102,0,2,284,2514,51.6,50.8
2022-11-11,401492635,Florida International Panthers,Florida National Conquistadors,95,74,0,2,2229,107730,52.9,40.9
2022-11-11,401493496,Weber State Wildcats,Western Colorado Mountaineers,83,67,0,2,2692,112694,50.8,40.3
2022-11-11,401493754,Eastern Illinois Panthers,Illinois State Redbirds,49,54,0,2,2197,2287,33.3,36.2
2022-11-11,401493781,Merrimack Warriors,Clark (MA) Cougars,64,48,0,2,2771,106,44.4,29.3
2022-11-11,401493795,Lindenwood Lions,Hannibal LaGrange Trojans,85,58,0,2,2815,533,44.9,44.0
2022-11-11,401493798,Little Rock Trojans,Arkansas Baptist Buffaloes,71,60,0,2,2031,2027,36.5,33.9
2022-11-11,401493932,San Francisco Dons,Cal Poly Mustangs,60,48,0,2,2539,13,34.0,37.0
2022-11-11,401493940,Samford Bulldogs,Spring Hill Badgers,80,61,0,2,2535,2590,38.5,41.8
2022-11-11,401493950,Troy Trojans,Mississippi U for Women Owls,96,42,0,2,2653,126826,49.3,28.8
2022-11-11,401494406,Alabama A&M Bulldogs,North Alabama Lions,76,84,0,2,2010,2453,46.0,50.0
2022-11-11,401494416,Wyoming Cowboys,Nicholls Colonels,79,68,0,2,2751,2447,41.8,42.4
2022-11-11,401494633,Cornell Big Red,SUNY Delhi Broncos,114,57,0,2,172,126848,57.4,30.6
2022-11-11,401496887,Morgan State Bears,Penn State Greater Allegheny Nittany Lions,130,49,0,2,2415,124950,69.3,32.8
2022-11-11,401497498,Texas State Bobcats,Mid America Christian Evangels,71,53,0,2,326,3126,41.5,37.7
2022-11-11,401497502,Tarleton State Texans,Kansas Christian Falcons,95,49,0,2,2627,123410,56.3,40.8
2022-11-11,401497710,VMI Keydets,Penn State New Kensington Lions,100,58,0,2,2678,126910,48.7,37.9
2022-11-11,401499511,Sam Houston Bearkats,Southwestern Adventist Knights,120,33,0,2,2534,2903,66.3,22.9
2022-11-11,401499590,Hartford Hawks,Vermont State Lyndon Hornets,85,43,0,2,42,551,52.2,28.6
2022-11-11,401500559,Western Michigan Broncos,Goshen Maple Leafs,99,62,0,2,2711,3067,57.7,42.6
2022-11-11,401500561,Jacksonville Dolphins,Johnson University Florida Suns,85,34,0,2,294,3097,56.5,22.6
2022-11-12,401482898,South Carolina Gamecocks,Clemson Tigers,60,58,0,2,2579,228,34.4,37.7
2022-11-12,401482915,UCF Knights,Florida State Seminoles,68,54,0,2,2116,52,39.7,39.3
2022-11-12,401482930,Miami Hurricanes,UNC Greensboro Spartans,79,65,0,2,2390,2430,53.4,41.4
2022-11-12,401482939,NC State Wolfpack,Campbell Fighting Camels,73,67,0,2,152,2097,49.0,47.2
2022-11-12,401482948,North Carolina Tar Heels,Charleston Cougars,102,86,0,2,153,232,60.3,49.3
2022-11-12,401482966,Pittsburgh Panthers,West Virginia Mountaineers,56,81,0,2,221,277,42.2,52.6
2022-11-12,401482984,Virginia Cavaliers,Monmouth Hawks,89,42,0,2,258,2405,55.6,39.0
2022-11-12,401483000,Wake Forest Demon Deacons,Georgia Bulldogs,81,71,0,2,154,61,50.9,41.9
2022-11-12,401483031,Florida Gators,Kennesaw State Owls,88,78,0,2,57,338,54.5,42.9
2022-11-12,401483040,Auburn Tigers,South Florida Bulls,67,59,0,2,2,58,40.4,35.5
2022-11-12,401483195,Missouri Tigers,Pennsylvania Quakers,92,85,0,2,142,219,45.9,49.2
2022-11-12,401483207,Ole Miss Rebels,Florida Atlantic Owls,80,67,0,2,145,2226,50.8,41.9
2022-11-12,401483237,Texas A&M Aggies,Abilene Christian Wildcats,77,58,0,2,245,2000,52.3,38.5
2022-11-12,401483248,Vanderbilt Commodores,Southern Miss Golden Eagles,48,60,0,2,238,2572,32.8,34.9
2022-11-12,401483262,Baylor Bears,Norfolk State Spartans,87,70,0,2,239,2450,49.1,50.0
2022-11-12,401483282,California Golden Bears,Kansas State Wildcats,54,63,0,2,25,2306,40.4,36.8
2022-11-12,401483291,Oklahoma Sooners,Arkansas-Pine Bluff Golden Lions,66,58,0,2,201,2029,47.8,41.1
2022-11-12,401483299,TCU Horned Frogs,Lamar Cardinals,77,66,0,2,2628,2320,43.5,39.1
2022-11-12,401483338,Illinois Fighting Illini,Kansas City Roos,86,48,0,2,356,140,46.9,31.3
2022-11-12,401483353,Iowa Hawkeyes,North Carolina A&T Aggies,112,71,0,2,2294,2448,51.9,41.8
2022-11-12,401483366,Michigan Wolverines,Eastern Michigan Eagles,88,83,1,2,130,2199,48.3,45.3
2022-11-12,401483372,Minnesota Golden Gophers,St. Francis Brooklyn Terriers,72,54,0,2,135,2597,55.1,40.4
2022-11-12,401483384,Northwestern Wildcats,Northern Illinois Huskies,63,46,0,2,77,2459,41.4,33.3
2022-11-12,401483406,Purdue Boilermakers,Austin Peay Governors,63,44,0,2,2509,2046,50.0,28.3
2022-11-12,401483413,Rutgers Scarlet Knights,UMass Lowell River Hawks,73,65,0,2,164,2349,33.9,42.2
2022-11-12,401483421,Wisconsin Badgers,Stanford Cardinal,60,50,1,2,275,24,37.3,36.2
2022-11-12,401483453,Grambling Tigers,Colorado Buffaloes,83,74,0,2,2755,38,50.0,40.3
2022-11-12,401483462,UCLA Bruins,Long Beach State Beach,93,69,0,2,26,299,46.7,36.4
2022-11-12,401483480,Utah Utes,Cal State Bakersfield Roadrunners,72,44,0,2,254,2934,48.1,29.8
2022-11-12,401484363,Temple Owls,Villanova Wildcats,68,64,0,2,218,222,38.3,48.0
2022-11-12,401484861,Furman Paladins,Belmont Bruins,89,74,0,2,231,2057,58.3,45.3
2022-11-12,401485130,Xavier Musketeers,Montana Grizzlies,86,64,0,2,2752,149,64.0,44.2
2022-11-12,401485131,DePaul Blue Demons,Western Illinois Leathernecks,86,74,0,2,305,2710,58.9,37.7
2022-11-12,401485132,Georgetown Hoyas,Green Bay Phoenix,92,58,0,2,46,2739,61.3,38.9
2022-11-12,401485133,Seton Hall Pirates,Saint Peter's Peacocks,80,44,0,2,2550,2612,52.3,27.6
2022-11-12,401485134,St. John's Red Storm,Lafayette Leopards,83,68,0,2,2599,322,51.9,42.4
2022-11-12,401485298,Alabama Crimson Tide,Liberty Flames,95,59,0,2,333,2335,51.9,32.7
2022-11-12,401485300,Lipscomb Bisons,Campbellsville (HB) Pioneers,107,54,0,2,288,111921,58.5,34.9
2022-11-12,401485462,LSU Tigers,Arkansas State Red Wolves,61,52,0,2,99,2032,39.2,38.6
2022-11-12,401485510,East Tennessee State Buccaneers,Elon Phoenix,77,64,1,2,2193,2210,49.2,43.9
2022-11-12,401487289,Colorado State Rams,SE Louisiana Lions,80,69,0,2,36,2545,53.1,42.4
2022-11-12,401487297,Texas A&M-Corpus Christi Islanders,UTSA Roadrunners,75,55,0,2,357,2636,48.2,33.3
2022-11-12,401487319,Nevada Wolf Pack,Grand Canyon Lopes,59,46,0,2,2440,2253,35.3,29.1
2022-11-12,401487353,New Mexico Lobos,South Alabama Jaguars,80,74,0,2,167,6,43.9,50.8
2022-11-12,401487364,Dartmouth Big Green,Bryant Bulldogs,70,89,0,2,159,2803,47.2,52.5
2022-11-12,401487389,UNLV Rebels,Incarnate Word Cardinals,88,63,0,2,2439,2916,55.4,41.9
2022-11-12,401487399,Utah State Aggies,Bradley Braves,84,62,0,2,328,71,44.6,34.5
2022-11-12,401487470,Eastern Washington Eagles,Yale Bulldogs,60,74,1,2,331,43,40.4,45.3
2022-11-12,401487589,Hawai'i Rainbow Warriors,Mississippi Valley State Delta Devils,72,54,0,2,62,2400,39.4,42.9
2022-11-12,401487613,Dayton Flyers,SMU Mustangs,74,62,0,2,2168,2567,41.1,33.8
2022-11-12,401487626,Arkansas Razorbacks,Fordham Rams,74,48,0,2,8,2230,46.2,37.8
2022-11-12,401487636,George Mason Patriots,Longwood Lancers,83,69,0,2,2244,2344,54.7,47.5
2022-11-12,401487652,La Salle Explorers,Wagner Seahawks,77,69,0,2,2325,2681,45.7,36.9
2022-11-12,401487659,UIC Flames,Loyola Chicago Ramblers,63,70,0,2,82,2350,40.0,55.1
2022-11-12,401487663,Rhode Island Rams,Texas State Bobcats,66,70,0,2,227,326,40.9,51.9
2022-11-12,401487669,Richmond Spiders,Northern Iowa Panthers,68,55,0,2,257,2460,45.3,32.8
2022-11-12,401487711,Navy Midshipmen,Princeton Tigers,74,73,0,2,2426,163,53.1,53.6
2022-11-12,401488191,Oregon Ducks,UC Irvine Anteaters,56,69,0,2,2483,300,32.7,38.5
2022-11-12,401488540,UT Martin Skyhawks,Champion Christian Tigers,124,65,0,2,2630,3134,58.4,35.8
2022-11-12,401488701,Louisville Cardinals,Wright State Raiders,72,73,0,2,97,2750,50.8,47.7
2022-11-12,401488713,Tulane Green Wave,McNeese Cowboys,75,58,0,2,2655,2377,47.2,37.5
2022-11-12,401488793,Ohio Bobcats,Cleveland State Vikings,81,70,0,2,195,325,52.0,45.5
2022-11-12,401488801,Coppin State Eagles,Mount St. Mary's Mountaineers,83,78,0,2,2154,116,50.8,40.3
2022-11-12,401489021,Portland Pilots,Portland State Vikings,98,91,0,2,2501,2502,48.2,43.2
2022-11-12,401489029,Cal State Fullerton Titans,Pepperdine Waves,74,71,0,2,2239,2492,38.2,47.3
2022-11-12,401489051,San Diego State Aztecs,BYU Cougars,82,75,0,2,21,252,40.0,45.9
2022-11-12,401489061,Utah Valley Wolverines,Northern Arizona Lumberjacks,73,69,0,2,3084,2464,48.1,37.3
2022-11-12,401489480,California Baptist Lancers,NJIT Highlanders,59,43,0,2,2856,2885,47.6,39.0
2022-11-12,401489507,Drexel Dragons,Old Dominion Monarchs,71,59,0,2,2182,295,46.8,35.4
2022-11-12,401489515,Buffalo Bulls,James Madison Dukes,62,97,0,2,2084,256,32.1,51.8
2022-11-12,401489534,Coastal Carolina Chanticleers,Methodist Monarchs,110,47,0,2,324,291,55.4,32.8
2022-11-12,401489554,St. Thomas Tommies,Chicago State Cougars,83,61,0,2,2900,2130,63.3,37.7
2022-11-12,401489616,LSU New Orleans Privateers,St. Francis (IL) Fighting Saints,65,63,0,2,2443,2595,35.5,51.0
2022-11-12,401489655,East Carolina Pirates,Presbyterian Blue Hose,77,57,0,2,151,2506,41.8,33.9
2022-11-12,401489701,High Point Panthers,Wofford Terriers,91,80,0,2,2272,2747,53.4,39.7
2022-11-12,401489752,Winthrop Eagles,Middle Tennessee Blue Raiders,76,68,0,2,2737,2393,45.7,37.5
2022-11-12,401490545,Army Black Knights,Stonehill Skyhawks,77,82,0,2,349,284,43.1,52.5
2022-11-12,401491661,Maine Black Bears,Maine Fort Kent Bengals,90,45,0,2,311,554,56.1,29.1
2022-11-12,401491743,UNC Asheville Bulldogs,Brevard Tornados,94,46,0,2,2427,2913,61.4,27.5
2022-11-12,401491834,Hofstra Pride,Iona Gaels,83,78,0,2,2275,314,49.1,47.8
2022-11-12,401491860,UNC Wilmington Seahawks,Allen Yellow Jackets,104,55,0,2,350,2019,59.7,40.4
2022-11-12,401491870,Oral Roberts Golden Eagles,John Brown Golden Eagles,95,62,0,2,198,2301,47.3,33.8
2022-11-12,401492100,Washington Huskies,North Florida Ospreys,75,67,0,2,264,2454,40.3,34.3
2022-11-12,401492177,Wichita State Shockers,Alcorn State Braves,57,66,0,2,2724,2016,40.7,45.5
2022-11-12,401492255,Bucknell Bison,Niagara Purple Eagles,68,50,0,2,2083,315,50.0,38.8
2022-11-12,401492309,Maryland Eastern Shore Hawks,Bryn Athyn Lions,90,43,0,2,2379,109684,54.0,25.0
2022-11-12,401492445,Rider Broncs,The College of New Jersey Lions,87,50,0,2,2520,2442,50.7,37.3
2022-11-12,401492625,Oregon State Beavers,Florida A&M Rattlers,60,43,0,2,204,50,40.7,31.3
2022-11-12,401492645,Tulsa Golden Hurricane,Jackson State Tigers,85,79,0,2,202,2296,49.1,40.3
2022-11-12,401493492,Northern Colorado Bears,East Texas A&M Lions,80,77,0,2,2458,2837,51.1,47.5
2022-11-12,401493664,Oakland Golden Grizzlies,Bowling Green Falcons,82,87,0,2,2473,189,50.0,44.6
2022-11-12,401493667,Purdue Fort Wayne Mastodons,SIU Edwardsville Cougars,81,76,0,2,2870,2565,42.9,50.0
2022-11-12,401493700,Akron Zips,Mississippi State Bulldogs,54,73,1,2,2006,344,32.7,52.7
2022-11-12,401493706,Indiana State Sycamores,Ball State Cardinals,83,71,0,2,282,2050,50.8,41.7
2022-11-12,401493814,Southeast Missouri State Redhawks,Lyon Scots,83,46,0,2,2546,2358,46.5,29.2
2022-11-12,401493821,Tennessee State Tigers,South Carolina State Bulldogs,80,61,0,2,2634,2569,48.3,35.9
2022-11-12,401493835,Arizona Wildcats,Southern Jaguars,95,78,0,2,12,2582,54.5,36.2
2022-11-12,401493941,Samford Bulldogs,Belhaven Blazers,90,38,0,2,2535,2056,54.5,31.9
2022-11-12,401494364,Northern Kentucky Norse,Cincinnati Clermont Cougars,89,49,0,2,94,108799,51.5,35.4
2022-11-12,401494387,San José State Spartans,Bethesda Flames,90,68,0,2,23,3246,45.8,32.4
2022-11-12,401496631,South Dakota Coyotes,Dakota State Trojans,82,64,0,2,233,512,46.0,41.5
2022-11-12,401497509,Kentucky Wildcats,Duquesne Dukes,77,52,0,2,96,2184,45.9,30.3
2022-11-12,401502000,Miami (OH) RedHawks,Goshen Maple Leafs,87,44,0,2,193,3067,45.7,32.7
2022-11-13,401482922,Georgia State Panthers,Georgia Tech Yellow Jackets,57,59,0,2,2247,59,36.8,39.6
2022-11-13,401482956,Notre Dame Fighting Irish,Youngstown State Penguins,88,81,0,2,87,2754,60.0,50.8
2022-11-13,401482993,Virginia Tech Hokies,William & Mary Tribe,94,77,0,2,259,2729,55.9,50.0
2022-11-13,401483196,Missouri Tigers,Lindenwood Lions,82,53,0,2,142,2815,54.0,26.8
2022-11-13,401483231,Tennessee Volunteers,Colorado Buffaloes,66,78,1,2,2633,38,25.4,43.5
2022-11-13,401483267,Iowa State Cyclones,North Carolina A&T Aggies,80,43,0,2,66,2448,47.1,25.6
2022-11-13,401483433,Texas Southern Tigers,Arizona State Sun Devils,67,66,0,2,2640,9,39.7,34.3
2022-11-13,401485027,Davidson Wildcats,VMI Keydets,75,71,0,2,2166,2678,45.8,49.1
2022-11-13,401485135,Providence Friars,Northeastern Huskies,89,65,0,2,2507,111,58.6,39.0
2022-11-13,401485301,Morehead State Eagles,Bellarmine Knights,62,55,0,2,2413,91,29.4,33.3
2022-11-13,401485302,Florida Gulf Coast Eagles,Ave Maria Gyrenes,105,61,0,2,526,3178,50.6,35.0
2022-11-13,401486287,Elon Phoenix,Harvard Crimson,77,92,1,2,2210,108,44.6,50.9
2022-11-13,401486288,East Tennessee State Buccaneers,Louisiana Ragin' Cajuns,77,81,1,2,2193,309,43.5,49.2
2022-11-13,401487153,UTEP Miners,New Mexico State Aggies,67,64,0,2,2638,166,44.6,44.6
2022-11-13,401487329,Loyola Maryland Greyhounds,Brown Bears,75,70,0,2,2352,225,42.0,59.1
2022-11-13,401487365,Dartmouth Big Green,MCLA Mohawks,107,52,0,2,159,343,58.2,33.9
2022-11-13,401487450,Pennsylvania Quakers,Towson Tigers,74,80,0,2,219,119,45.9,44.4
2022-11-13,401487488,Central Connecticut Blue Devils,Quinnipiac Bobcats,70,72,0,2,2115,2514,36.5,45.6
2022-11-13,401487518,Fairleigh Dickinson Knights,Manhattan Jaspers,77,74,0,2,161,2363,46.3,47.5
2022-11-13,401487637,George Mason Patriots,American University Eagles,73,56,0,2,2244,44,50.0,36.1
2022-11-13,401487682,Saint Louis Billikens,Evansville Purple Aces,83,65,0,2,139,339,50.8,33.3
2022-11-13,401487691,Canisius Golden Griffins,St. Bonaventure Bonnies,84,80,0,2,2099,179,46.4,45.3
2022-11-13,401487703,VCU Rams,Morgan State Bears,69,54,0,2,2670,2415,50.0,33.3
2022-11-13,401487713,UC San Diego Tritons,Sacramento State Hornets,55,65,0,2,28,16,38.2,40.4
2022-11-13,401488200,Loyola Marymount Lions,UC Davis Aggies,85,75,0,2,2351,302,45.7,47.5
2022-11-13,401488828,Omaha Mavericks,Idaho Vandals,79,72,0,2,2437,70,48.2,46.8
2022-11-13,401489030,Pepperdine Waves,Alabama State Hornets,91,62,0,2,2492,2011,52.4,33.3
2022-11-13,401489035,North Dakota State Bison,Pacific Tigers,86,91,0,2,2449,279,46.6,52.4
2022-11-13,401489067,Utah Tech Trailblazers,Cal State Northridge Matadors,69,63,0,2,3101,2463,45.7,34.3
2022-11-13,401489077,UT Rio Grande Valley Vaqueros,Southwestern Adventist Knights,115,33,0,2,292,2903,52.6,18.0
2022-11-13,401489087,UT Arlington Mavericks,Southwestern U Pirates,103,61,0,2,250,2588,47.0,40.0
2022-11-13,401489094,Southern Utah Thunderbirds,Saint Katherine SAINT KATHERINE,91,48,0,2,253,3249,50.8,32.1
2022-11-13,401489101,Seattle U Redhawks,Portland State Vikings,83,71,0,2,2547,2502,43.4,32.8
2022-11-13,401489527,Georgia Southern Eagles,Trinity College of Jacksonville Eagles,53,32,0,2,290,3174,38.8,20.4
2022-11-13,401489555,St. Thomas Tommies,St. Francis Brooklyn Terriers,84,48,0,2,2900,2597,55.9,30.5
2022-11-13,401489622,Siena Saints,UAlbany Great Danes,75,62,0,2,2561,399,42.6,38.9
2022-11-13,401489628,Northwestern State Demons,Illinois State Redbirds,67,69,0,2,2466,2287,42.4,54.1
2022-11-13,401489632,Wyoming Cowboys,SE Louisiana Lions,72,76,0,2,2751,2545,31.3,48.3
2022-11-13,401489672,Cincinnati Bearcats,Eastern Kentucky Colonels,87,69,0,2,2132,2198,43.5,40.6
2022-11-13,401489683,Western Carolina Catamounts,Brescia Bearcats,112,45,0,2,2717,2855,50.7,21.1
2022-11-13,401491279,Colgate Raiders,Wells College Express,93,60,0,2,2142,124846,48.7,43.6
2022-11-13,401491650,Marist Red Foxes,Binghamton Bearcats,75,78,0,2,2368,2066,41.4,48.2
2022-11-13,401491666,San Diego Toreros,NJIT Highlanders,74,64,0,2,301,2885,40.0,39.6
2022-11-13,401491727,Longwood Lancers,Pfeiffer Falcons,100,68,0,2,2344,2945,56.9,36.8
2022-11-13,401491806,Western Kentucky Hilltoppers,Kentucky State Thorobreds,127,61,0,2,98,2310,63.4,26.6
2022-11-13,401491829,Hampton Pirates,Regent Royals,89,60,0,2,2261,111926,38.6,31.7
2022-11-13,401492096,Boise State Broncos,Washington State Cougars,71,61,1,2,68,265,44.8,34.9
2022-11-13,401492364,Sacred Heart Pioneers,Columbia Lions,88,85,0,2,2529,171,47.8,46.4
2022-11-13,401492376,Southern Indiana Screaming Eagles,Southern Illinois Salukis,71,53,0,2,88,79,52.1,32.8
2022-11-13,401492618,Oakland Golden Grizzlies,Oklahoma State Cowboys,62,91,0,2,2473,197,36.7,54.7
2022-11-13,401493634,Milwaukee Panthers,Cardinal Stritch Wolves,112,38,0,2,270,2100,53.2,21.9
2022-11-13,401493751,Valparaiso Beacons,Western Michigan Broncos,81,65,0,2,2674,2711,50.0,35.5
2022-11-13,401493774,Murray State Racers,Lindsey Wilson Blue Raiders,90,53,0,2,93,2877,57.6,41.5
2022-11-13,401493785,Saint Francis Red Wolves,Hartford Hawks,77,53,0,2,2598,42,51.8,32.3
2022-11-13,401493791,Central Michigan Chippewas,Eastern Illinois Panthers,76,60,0,2,2117,2197,49.2,31.0
2022-11-13,401493933,San Francisco Dons,UC Merced Bobcats,88,71,0,2,2539,3185,46.4,45.2
2022-11-13,401494404,Mississippi State Bulldogs,Arkansas-Pine Bluff Golden Lions,80,47,0,2,344,2029,46.8,29.5
2022-11-13,401496932,Lehigh Mountain Hawks,Misericordia Cougars,97,58,0,2,2329,111902,45.6,33.9
2022-11-13,401497565,Howard Bison,Gallaudet Bison,108,56,0,2,47,417,62.3,40.5
2022-11-14,401482891,Boston College Eagles,Maine Black Bears,64,69,0,2,103,311,41.4,44.8
2022-11-14,401484364,Villanova Wildcats,Delaware State Hornets,60,50,0,2,222,2169,37.0,44.4
2022-11-14,401485303,Bellarmine Knights,Campbellsville (HB) Pioneers,86,46,0,2,91,111921,57.1,36.2
